0.000000 -46.699828
0.001953 -47.115314
0.003906 -48.449818
0.005859 -51.059471
0.007812 -56.157171
0.009766 -75.489194
0.011719 -58.156837
0.013672 -51.951854
0.015625 -48.922792
0.017578 -47.331094
0.019531 -46.710312
0.021484 -46.925129
0.023438 -48.020711
0.025391 -50.268096
0.027344 -54.546847
0.029297 -65.937269
0.031250 -60.797824
0.033203 -52.974330
0.035156 -49.447649
0.037109 -47.575110
0.039062 -46.741942
0.041016 -46.758469
0.042969 -47.629157
0.044922 -49.557040
0.046875 -53.196830
0.048828 -61.481204
0.050781 -64.688150
0.052734 -54.169672
0.054688 -50.034762
0.056641 -47.850705
0.058594 -46.795261
0.060547 -46.613731
0.062500 -47.270102
0.064453 -48.911039
0.066406 -52.032074
0.068359 -58.529778
0.070312 -72.138969
0.072266 -55.604547
0.074219 -50.697844
0.076172 -48.162113
0.078125 -46.871201
0.080078 -46.489717
0.082031 -46.939446
0.083984 -48.318484
0.085938 -51.004981
0.087891 -56.307967
0.089844 -80.343841
0.091797 -57.391390
0.093750 -51.455519
0.095703 -48.514732
0.097656 -46.971134
0.099609 -46.385588
0.101562 -46.633820
0.103516 -47.770304
0.105469 -50.083375
0.107422 -54.515597
0.109375 -66.965470
0.111328 -59.742850
0.113281 -52.333918
0.115234 -48.915507
0.117188 -47.096947
0.119141 -46.300832
0.121094 -46.350429
0.123047 -47.259240
0.125000 -49.244392
0.126953 -53.004269
0.128906 -61.815335
0.130859 -63.142780
0.132812 -53.371237
0.134766 -49.373506
0.136719 -47.251148
0.138672 -46.235261
0.140625 -46.086929
0.142578 -46.779340
0.144531 -48.471096
0.146484 -51.689416
0.148438 -58.513197
0.150391 -69.179151
0.152344 -54.626356
0.154297 -49.900784
0.156250 -47.437019
0.158203 -46.189009
0.160156 -45.841337
0.162109 -46.325617
0.164062 -47.750480
0.166016 -50.518009
0.167969 -56.046608
0.169922 -94.634542
0.171875 -56.196804
0.173828 -50.513740
0.175781 -47.658845
0.177734 -46.162555
0.179688 -45.611959
0.181641 -45.893784
0.183594 -47.072213
0.185547 -49.454350
0.187500 -54.053895
0.189453 -67.863467
0.191406 -58.261666
0.193359 -51.235356
0.195312 -47.922229
0.197266 -46.156768
0.199219 -45.397340
0.201172 -45.480061
0.203125 -46.427815
0.205078 -48.473007
0.207031 -52.363138
0.208984 -61.798546
0.210938 -61.207530
0.212891 -52.099052
0.214844 -48.234569
