0.000000 -0.076400
0.001953 -0.072815
0.003906 -0.062404
0.005859 -0.046159
0.007812 -0.025624
0.009766 -0.002735
0.011719 0.020361
0.013672 0.041515
0.015625 0.058770
0.017578 0.070540
0.019531 0.075744
0.021484 0.073901
0.023438 0.065170
0.025391 0.050340
0.027344 0.030761
0.029297 0.008229
0.031250 -0.015171
0.033203 -0.037250
0.035156 -0.055928
0.037109 -0.069425
0.039062 -0.076443
0.041016 -0.076297
0.042969 -0.068984
0.044922 -0.055187
0.046875 -0.036208
0.048828 -0.013833
0.050781 0.009839
0.052734 0.032596
0.054688 0.052324
0.056641 0.067195
0.058594 0.075832
0.060547 0.077426
0.062500 0.071808
0.064453 0.059465
0.066406 0.041501
0.068359 0.019545
0.070312 -0.004385
0.072266 -0.028067
0.074219 -0.049272
0.076172 -0.065983
0.078125 -0.076586
0.080078 -0.080040
0.082031 -0.075979
0.083984 -0.064758
0.085938 -0.047417
0.087891 -0.025580
0.089844 -0.001292
0.091797 0.023176
0.093750 0.045543
0.095703 0.063728
0.097656 0.076037
0.099609 0.081311
0.101562 0.079028
0.103516 0.069350
0.105469 0.053117
0.107422 0.031775
0.109375 0.007262
0.111328 -0.018165
0.113281 -0.042127
0.115234 -0.062348
0.117188 -0.076877
0.119141 -0.084282
0.121094 -0.083798
0.123047 -0.075415
0.125000 -0.059881
0.126953 -0.038629
0.128906 -0.013641
0.130859 0.012750
0.132812 0.038082
0.134766 0.059991
0.136719 0.076428
0.138672 0.085841
0.140625 0.087311
0.142578 0.080634
0.144531 0.066346
0.146484 0.045683
0.148438 0.020487
0.150391 -0.006950
0.152344 -0.034084
0.154297 -0.058352
0.156250 -0.077416
0.158203 -0.089395
0.160156 -0.093062
0.162109 -0.087976
0.164062 -0.074536
0.166016 -0.053948
0.167969 -0.028109
0.169922 0.000580
0.171875 0.029444
0.173828 0.055789
0.175781 0.077145
0.177734 0.091491
0.179688 0.097435
0.181641 0.094332
0.183594 0.082353
0.185547 0.062475
0.187500 0.036419
0.189453 0.006510
0.191406 -0.024519
0.193359 -0.053760
0.195312 -0.078409
0.197266 -0.096036
0.199219 -0.104838
0.201172 -0.103833
0.203125 -0.092977
0.205078 -0.073179
0.207031 -0.046219
0.208984 -0.014576
0.210938 0.018812
0.212891 0.050833
0.214844 0.078484
0.216797 0.099146
0.218750 0.110817
0.220703 0.112284
0.222656 0.103240
0.224609 0.084325
0.226562 0.057086
0.228516 0.023877
0.230469 -0.012333
0.232422 -0.048199
0.234375 -0.080311
0.236328 -0.105509
0.238281 -0.121213
0.240234 -0.125701
0.242188 -0.118308
0.244141 -0.099516
0.246094 -0.070927
0.248047 -0.035113
0.250000 0.004640
0.251953 0.044641
0.253906 0.081145
0.255859 0.110696
0.257812 0.130430
0.259766 0.138327
0.261719 0.133391
0.263672 0.115756
0.265625 0.086702
0.267578 0.048590
0.269531 0.004697
0.271484 -0.041026
0.273438 -0.084294
0.275391 -0.120873
0.277344 -0.147007
0.279297 -0.159821
0.281250 -0.157658
0.283203 -0.140296
0.285156 -0.109009
0.287109 -0.066469
0.289062 -0.016487
0.291016 0.036354
0.292969 0.087137
0.294922 0.131060
0.296875 0.163863
0.298828 0.182194
0.300781 0.183896
0.302734 0.168218
0.304688 0.135913
0.306641 0.089258
0.308594 0.031945
0.310547 -0.031139
0.312500 -0.094265
0.314453 -0.151336
0.316406 -0.196460
0.318359 -0.224576
0.320312 -0.232051
0.322266 -0.217160
0.324219 -0.180374
0.326172 -0.124391
0.328125 -0.053907
0.330078 0.024830
0.332031 0.104622
0.333984 0.177981
0.335938 0.237783
0.337891 0.277846
0.339844 0.293432
0.341797 0.281639
0.343750 0.241700
0.345703 0.175195
0.347656 0.086148
0.349609 -0.019005
0.351562 -0.131630
0.353516 -0.241361
0.355469 -0.336846
0.357422 -0.406796
0.359375 -0.441272
0.361328 -0.433033
0.363281 -0.378716
0.365234 -0.279594
0.367188 -0.141740
0.369141 0.024432
0.371094 0.205110
0.373047 0.384258
0.375000 0.544785
0.376953 0.669493
0.378906 0.741725
0.380859 0.745686
0.382812 0.666475
0.384766 0.489896
0.386719 0.202072
0.388672 -0.211085
0.390625 -0.764582
0.392578 -1.475274
0.394531 -2.363156
0.396484 -3.453244
0.398438 -4.778575
0.400391 -6.385301
0.402344 -8.342236
0.404297 -10.760721
0.406250 -13.842562
0.408203 -18.024194
0.410156 -24.621555
0.412109 -47.734082
0.414062 -28.481833
0.416016 -23.539875
0.417969 -21.608772
0.419922 -21.058742
0.421875 -21.466501
0.423828 -22.745474
0.425781 -25.032992
0.427734 -28.855709
0.429688 -36.349468
0.431641 -46.759044
0.433594 -33.247641
0.435547 -29.103155
0.437500 -27.180870
0.439453 -26.462602
0.441406 -26.646630
0.443359 -27.682284
0.445312 -29.715098
0.447266 -33.257120
0.449219 -40.321259
0.451172 -52.260618
0.453125 -37.454193
0.455078 -33.010048
0.457031 -30.860560
0.458984 -29.935525
0.460938 -29.916349
0.462891 -30.737989
0.464844 -32.520622
0.466797 -35.702987
0.468750 -41.891736
0.470703 -64.534220
0.472656 -41.201056
0.474609 -36.141178
0.476562 -33.686311
0.478516 -32.535915
0.480469 -32.315292
0.482422 -32.930515
0.484375 -34.468141
0.486328 -37.286585
0.488281 -42.614550
0.490234 -62.792874
0.492188 -44.833415
0.494141 -38.869232
0.496094 -36.046015
0.498047 -34.652330
0.500000 -34.227782
0.501953 -34.640986
0.503906 -35.942929
0.505859 -38.418840
0.507812 -43.003546
0.509766 -55.496136
0.511719 -48.677439
0.513672 -41.392738
0.515625 -38.129363
0.517578 -36.471235
0.519531 -35.837605
0.521484 -36.051486
0.523438 -37.127783
0.525391 -39.288135
0.527344 -43.247740
0.529297 -52.427285
0.531250 -53.212189
0.533203 -43.843789
0.535156 -40.046480
0.537109 -38.097393
0.539062 -37.246885
0.541016 -37.262464
0.542969 -38.122177
0.544922 -39.992667
0.546875 -43.424880
0.548828 -50.643711
0.550781 -59.641663
0.552734 -46.333914
0.554688 -41.870839
0.556641 -39.596706
0.558594 -38.518552
0.560547 -38.335043
0.562500 -38.985603
0.564453 -40.588596
0.566406 -43.570250
0.568359 -49.465981
0.570312 -76.988050
0.572266 -48.985008
0.574219 -43.658533
0.576172 -41.014706
0.578125 -39.694596
0.580078 -39.309257
0.582031 -39.756242
0.583984 -41.110415
0.585938 -43.701244
0.587891 -48.631899
0.589844 -64.630652
0.591797 -51.969054
0.593750 -45.458983
0.595703 -42.385740
0.597656 -40.805000
0.599609 -40.212930
0.601562 -40.460012
0.603516 -41.580561
0.605469 -43.827072
0.607422 -48.015045
0.609375 -58.507762
0.611328 -55.597272
0.613281 -47.322840
0.615234 -43.738166
0.617188 -41.872562
0.619141 -41.066431
0.621094 -41.115358
0.623047 -42.014361
0.625000 -43.952935
0.626953 -47.545972
0.628906 -55.437879
0.630859 -60.629314
0.632812 -49.310460
0.634766 -45.097745
0.636719 -42.915749
0.638672 -41.885409
0.640625 -41.735984
0.642578 -42.422746
0.644531 -44.081975
0.646484 -47.183069
0.648438 -53.480826
0.650391 -70.408396
0.652344 -51.504838
0.654297 -46.490339
0.656250 -43.950539
0.658203 -42.682482
0.660156 -42.332482
0.662109 -42.813828
0.664062 -44.216227
0.666016 -46.899798
0.667969 -52.095001
0.669922 -72.181102
0.671875 -54.037308
0.673828 -47.944631
0.675781 -44.991754
0.677734 -43.468337
0.679688 -42.913379
0.681641 -43.193872
0.683594 -44.357125
0.685547 -46.678425
0.687500 -51.052927
0.689453 -62.752875
0.691406 -57.151278
0.693359 -49.495621
0.695312 -46.054166
0.697266 -44.252517
0.699219 -43.485825
0.701172 -43.567902
0.703125 -44.505780
0.705078 -46.506672
0.707031 -50.238357
0.708984 -58.733702
0.710938 -61.409803
0.712891 -51.190073
0.714844 -47.153594
0.716797 -45.044013
0.718750 -44.056079
0.720703 -43.940122
0.722656 -44.663135
0.724609 -46.375803
0.726562 -49.584409
0.728516 -56.246431
0.730469 -68.812714
0.732422 -53.096363
0.734375 -48.308182
0.736328 -45.851788
0.738281 -44.629873
0.740234 -44.314190
0.742188 -44.830068
0.744141 -46.279473
0.746094 -49.049394
0.748047 -54.488828
0.750000 -81.646846
0.751953 -55.324891
0.753906 -49.540142
0.755859 -46.685278
0.757812 -45.212705
0.759766 -44.693435
0.761719 -45.007453
0.763672 -46.213014
0.765625 -48.605777
0.767578 -53.155841
0.769531 -66.161363
0.771484 -58.077583
0.773438 -50.878415
0.775391 -47.554950
0.777344 -45.810089
0.779297 -45.081017
0.781250 -45.196210
0.783203 -46.172965
0.785156 -48.234569
0.787109 -52.099052
0.789062 -61.207530
0.791016 -61.798546
0.792969 -52.363138
0.794922 -48.473007
0.796875 -46.427815
0.798828 -45.480061
0.800781 -45.397340
0.802734 -46.156768
0.804688 -47.922229
0.806641 -51.235356
0.808594 -58.261666
0.810547 -67.863467
0.812500 -54.053895
0.814453 -49.454350
0.816406 -47.072213
0.818359 -45.893784
0.820312 -45.611959
0.822266 -46.162555
0.824219 -47.658845
0.826172 -50.513740
0.828125 -56.196804
0.830078 -94.634542
0.832031 -56.046608
0.833984 -50.518009
0.835938 -47.750480
0.837891 -46.325617
0.839844 -45.841337
0.841797 -46.189009
0.843750 -47.437019
0.845703 -49.900784
0.847656 -54.626356
0.849609 -69.179151
0.851562 -58.513197
0.853516 -51.689416
0.855469 -48.471096
0.857422 -46.779340
0.859375 -46.086929
0.861328 -46.235261
0.863281 -47.251148
0.865234 -49.373506
0.867188 -53.371237
0.869141 -63.142780
0.871094 -61.815335
0.873047 -53.004269
0.875000 -49.244392
0.876953 -47.259240
0.878906 -46.350429
0.880859 -46.300832
0.882812 -47.096947
0.884766 -48.915507
0.886719 -52.333918
0.888672 -59.742850
0.890625 -66.965470
0.892578 -54.515597
0.894531 -50.083375
0.896484 -47.770304
